eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:29,IYS:GoA2019:Stn5:trawl:occ:29:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:29,IYS:GoA2019:Stn5:trawl:occ:29:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,3.5,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:29,IYS:GoA2019:Stn5:trawl:occ:29:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:30,IYS:GoA2019:Stn5:trawl:occ:30:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:30,IYS:GoA2019:Stn5:trawl:occ:30:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,33.1,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:30,IYS:GoA2019:Stn5:trawl:occ:30:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,36.5,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:30,IYS:GoA2019:Stn5:trawl:occ:30:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:31,IYS:GoA2019:Stn5:trawl:occ:31:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:31,IYS:GoA2019:Stn5:trawl:occ:31:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,53.4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:31,IYS:GoA2019:Stn5:trawl:occ:31:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,55.7,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:31,IYS:GoA2019:Stn5:trawl:occ:31:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:32,IYS:GoA2019:Stn5:trawl:occ:32:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:32,IYS:GoA2019:Stn5:trawl:occ:32:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,40,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:32,IYS:GoA2019:Stn5:trawl:occ:32:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,49,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:32,IYS:GoA2019:Stn5:trawl:occ:32:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:33,IYS:GoA2019:Stn5:trawl:occ:33:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,18,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:33,IYS:GoA2019:Stn5:trawl:occ:33:biomass,Total species biomass in net,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.356,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:33,IYS:GoA2019:Stn5:trawl:occ:33:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,6.9,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:33,IYS:GoA2019:Stn5:trawl:occ:33:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,18.3,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:34,IYS:GoA2019:Stn5:trawl:occ:34:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:34,IYS:GoA2019:Stn5:trawl:occ:34:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,10.6,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:34,IYS:GoA2019:Stn5:trawl:occ:34:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,10.6,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:35,IYS:GoA2019:Stn5:trawl:occ:35:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,142,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:35,IYS:GoA2019:Stn5:trawl:occ:35:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,4.6,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:35,IYS:GoA2019:Stn5:trawl:occ:35:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,8.3,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:36,IYS:GoA2019:Stn5:trawl:occ:36:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:36,IYS:GoA2019:Stn5:trawl:occ:36:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn5:trawl,IYS:GoA2019:Stn5:trawl:occ:36,IYS:GoA2019:Stn5:trawl:occ:36:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:37,IYS:GoA2019:Stn6:trawl:occ:37:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,5,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:37,IYS:GoA2019:Stn6:trawl:occ:37:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,31.1,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:37,IYS:GoA2019:Stn6:trawl:occ:37:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,35,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:37,IYS:GoA2019:Stn6:trawl:occ:37:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:38,IYS:GoA2019:Stn6:trawl:occ:38:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:38,IYS:GoA2019:Stn6:trawl:occ:38:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,27.1,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:38,IYS:GoA2019:Stn6:trawl:occ:38:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,27.4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:38,IYS:GoA2019:Stn6:trawl:occ:38:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:39,IYS:GoA2019:Stn6:trawl:occ:39:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:39,IYS:GoA2019:Stn6:trawl:occ:39:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn6:trawl,IYS:GoA2019:Stn6:trawl:occ:39,IYS:GoA2019:Stn6:trawl:occ:39:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:40,IYS:GoA2019:Stn7:trawl:occ:40:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:40,IYS:GoA2019:Stn7:trawl:occ:40:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,23,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:40,IYS:GoA2019:Stn7:trawl:occ:40:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,23,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:41,IYS:GoA2019:Stn7:trawl:occ:41:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:41,IYS:GoA2019:Stn7:trawl:occ:41:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:41,IYS:GoA2019:Stn7:trawl:occ:41:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:42,IYS:GoA2019:Stn7:trawl:occ:42:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,17,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:42,IYS:GoA2019:Stn7:trawl:occ:42:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:42,IYS:GoA2019:Stn7:trawl:occ:42:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:43,IYS:GoA2019:Stn7:trawl:occ:43:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:43,IYS:GoA2019:Stn7:trawl:occ:43:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,3.4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:43,IYS:GoA2019:Stn7:trawl:occ:43:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,3.4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:44,IYS:GoA2019:Stn7:trawl:occ:44:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:44,IYS:GoA2019:Stn7:trawl:occ:44:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,33,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:44,IYS:GoA2019:Stn7:trawl:occ:44:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,48,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:45,IYS:GoA2019:Stn7:trawl:occ:45:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:45,IYS:GoA2019:Stn7:trawl:occ:45:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,30,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:45,IYS:GoA2019:Stn7:trawl:occ:45:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,30,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:45,IYS:GoA2019:Stn7:trawl:occ:45:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:46,IYS:GoA2019:Stn7:trawl:occ:46:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:46,IYS:GoA2019:Stn7:trawl:occ:46:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn7:trawl,IYS:GoA2019:Stn7:trawl:occ:46,IYS:GoA2019:Stn7:trawl:occ:46:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,0,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:47,IYS:GoA2019:Stn8:trawl:occ:47:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,153,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:47,IYS:GoA2019:Stn8:trawl:occ:47:biomass,Total species biomass in net,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.527,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:47,IYS:GoA2019:Stn8:trawl:occ:47:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,4.5,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:47,IYS:GoA2019:Stn8:trawl:occ:47:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,11,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:47,IYS:GoA2019:Stn8:trawl:occ:47:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,adult,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:48,IYS:GoA2019:Stn8:trawl:occ:48:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:48,IYS:GoA2019:Stn8:trawl:occ:48:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:48,IYS:GoA2019:Stn8:trawl:occ:48:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:48,IYS:GoA2019:Stn8:trawl:occ:48:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:49,IYS:GoA2019:Stn8:trawl:occ:49:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:49,IYS:GoA2019:Stn8:trawl:occ:49:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,34.6,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:49,IYS:GoA2019:Stn8:trawl:occ:49:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,34.6,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:50,IYS:GoA2019:Stn8:trawl:occ:50:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:50,IYS:GoA2019:Stn8:trawl:occ:50:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,47.4,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:50,IYS:GoA2019:Stn8:trawl:occ:50:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,56.6,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:50,IYS:GoA2019:Stn8:trawl:occ:50:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:51,IYS:GoA2019:Stn8:trawl:occ:51:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,16,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:51,IYS:GoA2019:Stn8:trawl:occ:51:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,35.1,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:51,IYS:GoA2019:Stn8:trawl:occ:51:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,45,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:51,IYS:GoA2019:Stn8:trawl:occ:51:lifestage,lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,juvenile,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:52,IYS:GoA2019:Stn8:trawl:occ:52:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:52,IYS:GoA2019:Stn8:trawl:occ:52:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,14.8,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:52,IYS:GoA2019:Stn8:trawl:occ:52:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,17,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:53,IYS:GoA2019:Stn8:trawl:occ:53:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:53,IYS:GoA2019:Stn8:trawl:occ:53:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,45,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:53,IYS:GoA2019:Stn8:trawl:occ:53:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,45,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:54,IYS:GoA2019:Stn8:trawl:occ:54:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:54,IYS:GoA2019:Stn8:trawl:occ:54:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,91.8,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:54,IYS:GoA2019:Stn8:trawl:occ:54:length_max,length_max,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,91.8,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:55,IYS:GoA2019:Stn8:trawl:occ:55:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,335,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:55,IYS:GoA2019:Stn8:trawl:occ:55:biomass,Total species biomass in net,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.081,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/
IYS:GoA2019:Stn8:trawl,IYS:GoA2019:Stn8:trawl:occ:55,IYS:GoA2019:Stn8:trawl:occ:55:length_min,length_min,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,5.7,NA,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
